●,$1.1 million to complete the delivery of the upgrade and refurbishment to the auxiliary station
,at Mitchell.
Rural Fire Service Queensland,
"Program Highlights (Property, Plant and Equipment)",
●,$19.5 million for replacement and new rural fire appliances.
●,"$6.4 million for operational equipment including specialised firefighting, breathing apparatus,"
,and rescue equipment.
●,$5.9 million to complete the delivery of new or upgraded rural fire brigade stations across
,Queensland.
,67
,Capital Statement 2024–25
●,$4.2 million to continue the delivery of the fire and emergency services complex at Bamaga.
●,$1.6 million for the retrofitting of cabin deluge systems into rural fire appliances.
●,$1.5 million to continue the delivery of the new Maryborough area brigade headquarters.
●,$1.5 million to upgrade rural fire service facilities.
●,"$500,000 for rural land acquisitions."
Queensland Fire Department,
"Program Highlights (Property, Plant and Equipment)",
●,$17.5 million to commence refurbishment of the new Queensland Fire Department State
,Headquarters
●,$4.5 million to commence the delivery of the replacement Fire Communications Centre at
,Cairns.
Queensland Reconstruction Authority,
"In 2024-25, the Queensland Reconstruction Authority has capital grants of more than",
$1.281 billion to support the Queensland Government's program of infrastructure renewal and,
"recovery within disaster-affected communities, and to help build disaster resilience across",
Queensland.,
Program Highlights (Capital Grants),
●,"$1.214 billion for Disaster Recovery Funding Arrangements (DRFA), will be paid to councils"
,"for reconstruction, betterment and other projects relating to natural disaster events between"
,2020 and 2024. This program is jointly funded by the Queensland Government and the
,Australian Government.
●,$38.2 million towards high priority disaster resilience and mitigation infrastructure projects
,jointly funded by the Queensland and Australian Governments from DRFA Efficiencies.
●,"$13.1 million for the Queensland Resilience and Risk Reduction Fund, as part of a National"
,"Partnership Agreement, jointly funded with the Australian Government, to support disaster"
,mitigation projects and build resilience to natural disasters over 5 years.
●,$7 million for Recovery and Resilience Grants to support 14 local government areas hardest
,"hit by the 2019 North Queensland Monsoon Trough, funded by the Australian Government."
●,"$6.7 million for the Emergency Response Fund, to assist recovery and post-disaster"
,initiatives in communities significantly impacted by the South East Queensland Rainfall and
,"Flooding event, funded by the Australian Government."
●,$2 million for the North Queensland Natural Disasters Mitigation Program to help councils in
,North and Far North Queensland reduce their disaster risk and assist in reducing the growth
,"of insurance costs for residents, businesses and the community."
●,"$268,000 for the National Flood Mitigation Infrastructure Program to deliver projects that"
,"assist communities to prepare for future flood events, funded by the Australian Government."
,68
Capital Statement 2024–25,,,,,
Queensland Fire Department,,,,,
,Statistical,Total,Expenditure,Budget,Post
,Area,Estimated,to,2024-25,2024-25
Project,,,,,
,,Cost,30-06-24,,
,,$'000,$'000,$'000,$'000
QUEENSLAND FIRE DEPARTMENT,,,,,
"Property, Plant and Equipment",,,,,
Buildings,,,,,
Queensland Fire and Rescue Facilities,,,,,
Airlie Beach replacement permanent and,312,"10,100","2,550","7,550",
auxiliary fire and rescue station,,,,,
Ayr Fire and Rescue Station remediation,318,"4,000",,"4,000",
works,,,,,
Beerwah replacement permanent fire and,316,"10,000",,"2,500","7,500"
rescue station,,,,,
Boonah auxiliary fire and rescue station,310,"2,500",,"2,500",
upgrade and refurbishment,,,,,
Caloundra replacement permanent fire and,316,"7,500",,"2,000","5,500"
rescue station,,,,,
Caloundra South new permanent fire and,316,"8,500","6,200","2,300",
rescue station,,,,,
Drayton replacement permanent and,317,"7,500",747,"3,000","3,753"
auxiliary fire and rescue station,,,,,
Greater Springfield new permanent fire and,310,"10,000",400,"5,000","4,600"
rescue station,,,,,
Gympie South replacement permanent fire,319,"7,500",100,"3,000","4,400"
and rescue station,,,,,
Mitchell auxiliary fire and rescue station,307,"2,200","1,100","1,100",
upgrade and refurbishment,,,,,
Minor works,Various,,,"4,317",Ongoing
Sub-total Queensland Fire and Rescue Facilities,,,,"37,267",
Rural Fire Service Queensland Facilities,,,,,
Abbot Point rural fire brigade station,312,600,,600,
Bamaga fire and emergency services,315,"4,900",300,"4,200",400
complex,,,,,
Bell Town rural fire brigade station,307,600,,600,
Biddaddaba rural fire brigade station,311,600,,600,
Biggenden rural fire brigade station,319,400,,400,
Delaneys Creek rural fire brigade station,313,"1,000",,"1,000",
Maryborough area brigade headquarters,319,"7,150","2,500","1,500","3,150"
Moore Linville rural fire brigade station,313,700,150,550,
Mount Alford rural fire brigade station,310,700,100,600,
Mount Ossa rural fire brigade station,312,600,,600,
Mulgowie rural fire brigade station,310,600,,600,
,69,,,,
Capital Statement 2024–25,,,,,
Queensland Fire Department,,,,,
,Statistical,Total,Expenditure,Budget,Post
,Area,Estimated,to,2024-25,2024-25
Project,,,,,
,,Cost,30-06-24,,
,,$'000,$'000,$'000,$'000
Rural Fire Service Queensland facilities,Various,,,"1,500",Ongoing
program,,,,,
Swan and Emu Creek rural fire brigade,307,350,,350,
station,,,,,
Sub-total Rural Fire Service Queensland Facilities,,,,"13,100",
Queensland Fire Department,,,,,
Cairns Fire Communications Centre,306,"8,500",,"4,500","4,000"
replacement,,,,,
Queensland Fire Department State,305,"27,500",,"17,500","10,000"
Headquarters,,,,,
Sub-total Queensland Fire Department,,,,"22,000",
Sub-total Buildings,,,,"72,367",
Strategic Land Acquisitions,,,,,
Babinda replacement fire and rescue station,306,250,,250,
land acquisition,,,,,
Highfields replacement fire and rescue,317,"2,000",,"2,000",
station land acquisition,,,,,
Rural Fire Service Queensland operations,Various,,,500,Ongoing
land acquisitions,,,,,
Queensland Fire and Rescue strategic land,Various,,,750,Ongoing
acquisitions,,,,,
Sub-total Strategic Land Acquisitions,,,,"3,500",
Plant and Equipment,,,,,
Queensland Fire and Rescue,,,,,
Queensland Fire and Rescue appliances,Various,,,"23,800",Ongoing
Operational equipment,Various,,,"6,235",Ongoing
Enhanced Firefighter Safety Equipment,Various,"5,000",,"5,000",
Sub-total Queensland Fire and Rescue,,,,"35,035",
Rural Fire Service Queensland,,,,,
Rural Fire Service Queensland appliances,Various,,,"19,500",Ongoing
Operational equipment,Various,,,"6,400",Ongoing
Rural Fire Service Queensland deluge,Various,"5,800","2,800","1,600","1,400"
system retrofit,,,,,
Sub-total Rural Fire Service Queensland,,,,"27,500",
Sub-total Plant and Equipment,,,,"62,535",
"Total Property, Plant and Equipment",,,"138,402",,
,70,,,,
Capital Statement 2024–25,,,,,
Queensland Fire Department,,,,,
,Statistical,Total,Expenditure,Budget,Post
,Area,Estimated,to,2024-25,2024-25
Project,,,,,
,,Cost,30-06-24,,
,,$'000,$'000,$'000,$'000
QUEENSLAND RECONSTRUCTION AUTHORITY,,,,,
Capital Grants,,,,,
Disaster Recovery Funding Arrangements,Various,,"1,213,694",Ongoing,
Efficiencies Fund,Various,"95,389",,"38,156","57,233"
Queensland Resilience and Risk Reduction,Various,"65,507","46,544","13,101","5,862"
Fund,,,,,
Recovery and Resilience Grants,Various,"28,000","21,000","7,000",
Emergency Response Fund,Various,"16,817","2,725","6,727","7,365"
North Queensland Natural Disasters Mitigation,Various,"10,000","8,000","2,000",
Program,,,,,
National Flood Mitigation Infrastructure,Various,"10,794","10,526",268,
Program,,,,,
Total Capital Grants,,,"1,280,946",,
TOTAL QUEENSLAND FIRE DEPARTMENT (PPE),,,,"138,402",
TOTAL QUEENSLAND FIRE DEPARTMENT (CG),,,"1,280,946",,
,71,,,,
,Capital Statement 2024–25
3.13,QUEENSLAND HEALTH
QUEENSLAND HEALTH,
"Queensland Health is comprised of the Department of Health, the Queensland Ambulance",
Service (QAS) and 16 independent Hospital and Health Services (HHSs) situated across the,
state. The remainder of the Queensland Health portfolio includes the Queensland Mental Health,
"Commission, the Office of the Health Ombudsman, the Council of the Queensland Institute of",
Medical Research (QIMR Berghofer) and Health and Wellbeing Queensland.,
"In 2024-25, the total capital investment program for the Queensland Health portfolio is",
$2.167 billion.,
Queensland Health and Hospital and Health Services,
The Queensland Health Capital Program delivers built infrastructure and digital technologies to,
"enable the delivery of safe, high-quality health services to Queenslanders. The built",
"infrastructure, equipment and technology requirements of Queensland Health are driven by",
clinical services planning and models of care. The demand on Queensland's public health,
"system is projected to increase significantly over the coming years, and Queensland Health",
continues to strategically position itself to respond to these pressures with innovative approaches,
"to managing existing assets, leveraging emerging healthcare technology, and utilising",
contemporary building practices and driving optimal design outcomes.,
Queensland Health also uses a strategic approach to forward planning which considers the,
"needs of all Queenslanders, including efficiencies that can be leveraged across the statewide",
network. This ensures healthcare infrastructure and equipment programs are delivered at the,
"right place, at the right time, for Queensland communities.",
"Program Highlights (Property, Plant and Equipment)",
"In 2024-25, Queensland Health will continue to invest in health infrastructure, capital works and",
"purchases across a broad range of areas including hospitals, ambulance stations and",
"vehicles,health technology, research and scientific services, mental health services, staff",
"accommodation, and ICT.",
Hospital and Health facility highlights in 2024-25 include:,
"$1.152 billion for the Capacity Expansion Program, a significant investment to help future proof",
"our world-class health system, support patient flow services, and deliver around 2,200 additional",
"beds. The program includes the new Bundaberg, Toowoomba, and Coomera hospitals, the new",
"Queensland Cancer Centre, major hospital expansions at 11 sites across Queensland –",
"including Brisbane, Cairns, Fraser Coast, Gold Coast, Ipswich, Logan, Mackay, Moreton Bay,",
"Robina, Toowoomba, and Townsville.",
$215 million under the Sustaining Capital Program for:,
●,Hospital and Health Services and the Department of Health to fund a range of minor capital
,"projects, to efficiently replace and renew Queensland Health's existing asset base to"
,"maintain business and service delivery. The program will seek to enhance, optimise, renew,"
,and replace the asset base to ensure facilities and equipment are fit for purpose.
●,Enhancement of ageing rural and regional health facilities and staff accommodation as part
,of the next stage of the Queensland Health Building Rural and Remote Health Program.
,"Locations include Darling Downs, Cairns and Hinterland, Central Queensland, Mackay,"
,"North West, South West, Central West, Torres and Cape, Townsville, West Moreton and"
,72
,Capital Statement 2024–25
,Wide Bay Hospital and Health Services.
●,Continued funding of the Accelerated Infrastructure Delivery Program with ongoing delivery
,of the Ripley Sub Acute Expansion and the Gold Coast University Hospital Sub Acute
,Expansion.
"$53.2 million in hospital car parking projects to meet increasing demand for parking, including:",
●,"$43.2 million towards the Prince Charles Hospital Car Park, providing 1,503 car parks."
●,$10 million towards the construction of a multi-storey car park at the Queen Elizabeth II
,"Jubilee Hospital, which will deliver 1,379 car parks to provide easier and more secure"
,"parking for patients, visitors and staff."
$40.3 million towards the Gold Coast Secure Mental Health Unit to support delivery of a new 40 ,
bed facility to help the recovery of consumers with severe and complex mental health disorders.,
"$39.8 million towards the Rockhampton Hospital Mental Health Ward Expansion, which will",
provide high quality treatment and care to more consumers in Rockhampton and surrounding,
areas experiencing mental illness.,
"$31.7 million towards the Caboolture Hospital Redevelopment Stage 1, delivering 130 additional",
beds and refurbishing critical clinal support services.,
"$28.8 million in Alcohol and Other Drug Community Treatment Facilities in Cairns, Ipswich and",
Bundaberg to help better meet the needs of young people and their families.,
"$27 million towards the Redland Hospital Expansion Stage 1, supporting delivery of 37",
additional beds.,
"$24.3 million towards the Queensland Spinal Cord Injury Service, delivering infrastructure",
upgrades to existing facilities at the Princess Alexandra Hospital.,
$19.7 million towards the Kirwan Health Campus Expansion and Refurbishment at Townsville to,
help deliver stronger public health services for north Queenslanders.,
"$16.6 million towards the Rockhampton Hospital Cardiac Hybrid Theatre, providing 6 new beds",
and delivering enhanced cardiac services that will allow patients to be treated closer to home.,
"$12 million to replace existing staff accommodation in Torres and Cape to provide appropriate,",
